"id","learner_id","responded_at","archetype"
"552583","32d1c098-cac2-45f2-8632-ce0bdcfd04d5","2017-11-30 08:23:50 UTC","Flourishers"
"553035","2675bd85-32a7-4b2b-a76c-f2096ccdd447","2018-01-15 07:38:34 UTC","Fixers"
"553430","8e949f56-f584-4260-8715-485166a5eff1","2017-11-30 10:25:48 UTC","Explorers"
"554832","6bca393f-eaed-41ec-942b-1793b2f48a47","2017-11-30 13:37:39 UTC","Advancers"
"555380","fde961e5-8e4c-410b-9a8f-43c237590e7c","2017-11-30 21:17:50 UTC","Advancers"
"556227","04f19d3c-a481-45ab-b1b2-9fd74124ff1b","2017-12-01 20:12:13 UTC","Other"
"559450","4d0bfba1-6e46-4a5d-8b9d-edebcec9e532","2017-12-01 11:41:32 UTC","Preparers"
"560327","6d7ec2b6-a7b6-4f2d-9cbc-76f154c30cef","2017-12-01 12:41:59 UTC","Other"
"561052","7266ceb4-8225-469c-897d-539fe4f2f16b","2017-12-18 04:46:18 UTC","Vitalisers"
"562524","42ef6780-e5d2-484d-bea7-ea07494436b2","2017-12-02 02:44:28 UTC","Preparers"
"566702","caa4af85-59b4-4f76-9bdf-f76c3e4212e4","2017-12-02 13:28:31 UTC","Explorers"
"567464","bf0a367d-2c59-43bf-90bf-0323ca0202a1","2017-12-02 14:35:33 UTC","Explorers"
"576533","3ec69ca7-0c69-47a8-a038-6eba324964ed","2017-12-04 03:32:26 UTC","Other"
"581081","29148793-2512-46d2-9a68-2dba1014b3e9","2017-12-04 14:09:54 UTC","Advancers"
"581877","1fc6bea6-aede-4b4f-8e4f-b643444bd444","2017-12-19 06:14:11 UTC","Advancers"
"582699","4ceee55c-099c-4cd1-9069-bf94636744e2","2017-12-04 16:38:02 UTC","Explorers"
"589645","1a818bcb-d057-4cfa-93e2-4055c36dd947","2017-12-05 01:00:00 UTC","Fixers"
"589822","9a0b8a79-8cc2-451d-a7ee-a59e22e86a4b","2017-12-05 01:33:14 UTC","Advancers"
"590344","cc79cfa7-f299-4e39-aaff-868a915ed80f","2017-12-06 16:59:39 UTC","Advancers"
"591846","0ad52718-3d12-4e7f-9120-ce40bc895d03","2017-12-05 12:26:42 UTC","Vitalisers"
"592015","404217d0-8935-4309-b235-f8681bf5998c","2017-12-07 08:48:55 UTC","Advancers"
"598161","0add3cc4-f73d-4b5f-bbdd-1c4a66aa60ac","2017-12-05 23:14:59 UTC","Preparers"
"599602","ce9dfa10-bf2f-49e2-a376-f601163f0d8b","2017-12-06 12:46:40 UTC","Fixers"
"602393","48a493c4-e56b-41df-aada-5ccf036aae6f","2017-12-06 14:25:56 UTC","Explorers"
"602498","518b90a0-7552-44f8-844f-a37fa9877735","2017-12-07 11:13:51 UTC","Flourishers"
"602539","b5706776-8959-4af4-bfd6-a6b7696b1828","2017-12-06 14:55:14 UTC","Advancers"
"611785","196d8659-2473-4492-a750-6f2add3d5035","2017-12-28 14:12:04 UTC","Advancers"
"614746","d2c616ba-6006-4c8e-a26f-b67b3fa3e708","2017-12-18 15:43:52 UTC","Other"
"615256","41b36911-6bba-4c22-98e0-f90c9ba087b0","2017-12-08 16:23:21 UTC","Vitalisers"
"620625","c956055f-299c-4b22-8d1f-320bbf8b10ff","2017-12-09 18:00:13 UTC","Explorers"
"621299","e682a3e0-04c0-41d6-8cea-9b5b06d98cc0","2017-12-31 13:01:03 UTC","Advancers"
"623806","93fa0bc1-7658-4a85-ba14-811dad4d63f2","2017-12-10 12:28:30 UTC","Preparers"
"624423","dad85275-b6f4-4a94-827c-bb7768cbe602","2017-12-25 08:35:07 UTC","Preparers"
"626065","9df3a09e-b8e7-4d5e-be90-679bc38cb505","2017-12-11 07:08:36 UTC","Preparers"
"626222","cd9f9e6d-e39d-4f08-87fd-244e35fdabeb","2017-12-10 22:41:28 UTC","Advancers"
"627900","c2bbc090-c6e6-4805-bddd-c4db6a85ed33","2017-12-11 06:02:48 UTC","Vitalisers"
"628908","458308b0-9a4f-45af-a36b-d7b85ebf02b0","2017-12-11 09:36:48 UTC","Preparers"
"633822","0969960f-6f17-4ea9-bd69-e30130bc8a6c","2017-12-14 15:56:47 UTC","Vitalisers"
"635490","9b3bdfcb-22e5-491c-a8b4-1ef206add52c","2017-12-11 19:14:10 UTC","Advancers"
"638360","3099d4ca-a01d-4a4b-8f62-e0e74364129d","2017-12-11 22:39:28 UTC","Advancers"
"639059","6962b6b0-454c-4849-8339-a9422d24c490","2017-12-11 22:47:28 UTC","Vitalisers"
"644902","1ab9abf9-58bb-431c-b00a-a4cc4cf9a186","2017-12-12 12:39:01 UTC","Vitalisers"
"649546","3daaa09a-632d-4b37-8956-77b1252ca283","2017-12-12 23:25:18 UTC","Explorers"
"651341","23ee0b19-2d74-496d-8baa-77cfbb4027fe","2017-12-13 09:43:13 UTC","Explorers"
"660935","b81321d1-56b8-4a0c-b805-4a5f75281eda","2017-12-14 13:12:57 UTC","Vitalisers"
"661945","7f6e5cd5-368f-40ce-9bfc-3154a3757e9d","2017-12-14 17:08:55 UTC","Advancers"
"663839","76097bfc-3d80-476e-8816-885971c35f83","2017-12-14 23:20:19 UTC","Vitalisers"
"669351","95b2aefe-0145-4395-9e31-0b504678f8e6","2017-12-15 19:14:36 UTC","Vitalisers"
"672559","4dd65f58-ad3e-431b-97e9-f4590fd68aea","2017-12-30 10:30:03 UTC","Preparers"
"681163","e0246063-5f33-4eaf-ab5d-f22d6fd3f534","2017-12-17 16:32:11 UTC","Flourishers"
"683563","ba70bed1-f39b-4fb5-a081-e555bccd0f3c","2017-12-17 23:15:56 UTC","Hobbyists"
"683998","a1d58afb-bfbd-42d4-bc9b-dde8b6d41f67","2017-12-29 18:00:03 UTC","Explorers"
"684455","e34f735b-c199-4a0a-9527-59d1a02a6daf","2017-12-18 04:39:11 UTC","Explorers"
"684784","3793b206-5814-4a86-89fc-9d08f7f94d12","2017-12-23 23:59:33 UTC","Advancers"
"685324","70a1e21d-ee0d-4ed0-bd50-e93d121a0876","2017-12-18 06:55:49 UTC","Explorers"
"686988","bf42384d-dd4f-4322-bc11-fd94e4470419","2017-12-18 11:58:31 UTC","Fixers"
"692963","4151b790-6143-44b9-8993-9495a5d6d5bd","2017-12-19 09:09:45 UTC","Fixers"
"697884","bc293e8f-47b6-4593-9d48-390823ea0be6","2017-12-19 02:10:49 UTC","Advancers"
"698305","98962132-d656-426e-9725-ba150da355de","2017-12-19 02:53:48 UTC","Preparers"
"699490","83616bde-c107-4c0f-9e1c-4c503d5f192f","2018-01-17 06:12:52 UTC","Other"
"699513","80e2334d-d537-4e5f-9e23-7081ca328747","2017-12-28 09:46:05 UTC","Preparers"
"702653","69d49226-86cb-4523-83af-b621dda946bf","2017-12-26 20:27:57 UTC","Vitalisers"
"709429","9df05197-24d5-4dbd-bed9-89afdf734111","2017-12-20 10:49:39 UTC","Preparers"
"710666","43972a49-6a4d-4346-b839-f74b14d1ac6b","2017-12-20 11:33:33 UTC","Fixers"
"711439","0c9b86e1-46b7-41ff-b96d-e3d38f2cf726","2017-12-20 13:16:38 UTC","Preparers"
"714726","5e145161-7efe-49d1-aee0-b7ccc0510a69","2017-12-20 21:35:10 UTC","Advancers"
"717090","8139e519-47c2-4ca6-9818-bfd2beb2736d","2017-12-21 08:51:31 UTC","Fixers"
"717147","ce844e37-35c0-46ab-bdbf-9609b0f6f3f2","2017-12-21 09:17:13 UTC","Preparers"
"719135","70a79f15-9306-4ce5-b2f2-22876de40f5b","2017-12-21 15:53:50 UTC","Explorers"
"719824","ffb01cfb-1674-4150-b04a-0b1fb57ca288","2018-01-08 12:27:04 UTC","Vitalisers"
"721602","374ba4be-0d75-43f4-a2c8-0f671022c4d3","2017-12-21 22:34:06 UTC","Explorers"
"722117","c81ae16a-17a7-4001-b7c4-9d4ecb74982f","2017-12-22 01:01:40 UTC","Vitalisers"
"727629","ad1dc5ac-c8b4-4fde-a6bb-87b056e447da","2017-12-22 22:49:36 UTC","Hobbyists"
"728477","1174ab1c-c3c4-4987-b8f1-2d5044a78522","2017-12-23 03:20:07 UTC","Hobbyists"
"734204","13647742-a516-4b4b-a82b-7161e6a591a1","2017-12-24 15:22:35 UTC","Advancers"
"737277","6c381955-5585-4509-8f4a-525f800fce73","2017-12-24 23:09:58 UTC","Vitalisers"
"737673","8ec20c12-d087-4cce-afcd-a3d5ad01e1af","2017-12-25 02:18:39 UTC","Preparers"
"740777","d88e8647-5c1b-4adc-abc7-a5de61b44d5b","2018-01-10 17:36:50 UTC","Advancers"
"743152","2a4fa756-58cb-4b38-a62c-9c98de7490f1","2017-12-26 08:43:18 UTC","Advancers"
"743422","c9b1610c-aad9-4ade-82d9-d01118daf5ac","2017-12-26 09:37:36 UTC","Advancers"
"743441","91c862b3-eafc-464f-8709-3e7fa28af683","2017-12-28 00:28:26 UTC","Other"
"744661","d96455fc-33bf-4b64-a785-86ec29382f36","2018-01-05 13:49:46 UTC","Vitalisers"
"748888","ef7ee1bc-eb56-415f-b544-211920e33289","2017-12-26 22:56:58 UTC","Hobbyists"
"750469","16d52d2d-f177-4aa4-96dc-bb6f25cd669f","2017-12-28 12:07:15 UTC","Hobbyists"
"755074","ddfc5a29-2ba8-4492-839f-eab3c89fd172","2017-12-27 10:42:40 UTC","Advancers"
"755375","733588e6-8729-4d37-84d3-744a27fa559c","2017-12-27 11:22:13 UTC","Advancers"
"756090","517e30a8-dc21-432f-a655-22cd4933de14","2017-12-27 12:52:24 UTC","Advancers"
"760184","7c7513e4-c979-4aec-b3c0-52b4d6a057a4","2018-01-19 13:12:50 UTC","Preparers"
"760186","1c6fb937-7343-47f1-87e1-d54521fc338a","2017-12-27 21:08:09 UTC","Preparers"
"760326","90034a5a-c939-47bb-95f2-bd301904ae9e","2017-12-27 22:03:45 UTC","Hobbyists"
"760442","9b16c14d-36f7-41ad-ab18-c08e13646163","2017-12-27 23:08:29 UTC","Other"
"760623","6070bf6b-1316-4fda-971a-029320483f42","2018-01-24 02:21:23 UTC","Advancers"
"760952","359a1bb9-82be-4789-a661-4095e38381e7","2017-12-28 03:05:19 UTC","Explorers"
"764450","88d86450-5eb3-41ac-bd98-ebad19733a51","2017-12-28 11:34:30 UTC","Hobbyists"
"768137","b717a09c-a93b-4e1b-8504-32557fd247d1","2017-12-29 20:16:17 UTC","Hobbyists"
"769494","77455468-4283-4f26-a95a-615f33868a7d","2017-12-29 01:20:42 UTC","Advancers"
"770450","ed35999f-26d0-47ee-88d8-f7a6a6cf3109","2018-01-02 05:59:26 UTC","Flourishers"
"773124","f3dfda03-0f58-4abc-8c55-2155c6be09c8","2017-12-29 14:37:03 UTC","Preparers"
"773993","2ba2564d-cdfe-43ab-9b6c-a90fb8c2d50f","2017-12-29 16:29:51 UTC","Advancers"
"775813","b89ae92f-bebd-4f44-b371-86b1b7e061c6","2018-01-01 16:56:33 UTC","Flourishers"
"776223","a6515e65-e5e4-486f-9a70-53943e52086d","2017-12-29 23:46:54 UTC","Preparers"
"776750","651981d0-e385-41ff-a8f0-39aef84a9d9e","2018-01-04 02:36:04 UTC","Vitalisers"
"777771","40748bee-b633-4159-b253-ae0d903f3edc","2018-01-02 13:51:46 UTC","Explorers"
"778730","4105b792-9b39-4d18-bf09-aa0845d1a2b4","2017-12-30 11:01:36 UTC","Preparers"
"778868","531d30b6-755e-4f93-bf36-25ee08d4b396","2017-12-30 12:29:33 UTC","Preparers"
"778895","d120b6a5-6cee-4a28-9800-7b94e29f4f9b","2017-12-30 12:36:41 UTC","Advancers"
"778991","7df40c54-0374-4ba2-ae89-b84dc3288402","2017-12-30 11:54:43 UTC","Fixers"
"781739","4d13fd72-efad-4629-a328-4a6b2c96f9d4","2018-01-08 11:28:30 UTC","Vitalisers"
"781772","06f4aae8-d837-47b8-9c06-ecb7fc9ed107","2018-01-03 18:51:09 UTC","Explorers"
"784653","a56a57bf-f7cd-46cc-bacf-202f97131952","2017-12-31 15:24:14 UTC","Vitalisers"
"795682","8afa6344-f657-4fe0-9676-cffc0309cd35","2018-01-06 14:29:56 UTC","Explorers"
"796925","bc08b123-95a3-4e07-aa2c-930eb2cb9132","2018-01-02 17:20:32 UTC","Explorers"
"801702","2b05af18-4b5f-4b74-a13a-28dd914be823","2018-01-02 13:15:18 UTC","Other"
"805709","e0d09d76-e8d3-4a30-aee3-62a987f82169","2018-01-02 14:48:09 UTC","Explorers"
"807990","066a8554-48a2-4b8e-ab69-380905d05a00","2018-01-04 14:22:54 UTC","Fixers"
"816225","23f80867-645a-427d-9f92-0365ac24fe33","2018-01-02 21:10:02 UTC","Vitalisers"
"823841","34c86084-9bdd-44fd-ba87-790469181e9b","2018-01-03 08:45:02 UTC","Other"
"826648","4aff7250-156a-4fbb-a1ac-468a93524382","2018-01-03 12:22:50 UTC","Other"
"832859","e3a77c56-35fc-435c-b155-a2de414062ca","2018-01-03 18:23:58 UTC","Vitalisers"
"842313","9f17b91d-b336-4307-9a92-455ad853ebd9","2018-01-04 12:57:27 UTC","Fixers"
"848017","15af7454-d489-43fe-8707-11475a3585e4","2018-01-04 20:59:20 UTC","Preparers"
"851048","a4fbe50b-383c-489e-8f54-b9b89c2c7550","2018-01-05 07:14:36 UTC","Flourishers"
"853671","ff2c3bd9-0bb8-47ff-add6-edd748bf50a3","2018-01-06 14:46:29 UTC","Advancers"
"857680","26b9507c-9eda-42d5-9350-d1c16eaded2b","2018-01-05 16:59:49 UTC","Explorers"
"860697","c0f79629-b4e7-4022-864c-df7d50141ff9","2018-01-05 22:14:52 UTC","Preparers"
"868850","77680b6c-cad1-4cef-8b00-c047449e1692","2018-01-06 20:51:03 UTC","Other"
"869241","6c7718cc-b567-4223-9e5a-473f8b4b0205","2018-01-07 12:28:52 UTC","Advancers"
"872323","29f5a360-eb3c-4b56-9c6e-9aa2fcda5279","2018-01-07 10:30:02 UTC","Explorers"
"873305","29dd58b2-0b10-4afe-81bf-bdf6cb536314","2018-01-16 07:47:52 UTC","Hobbyists"
"875214","acabe308-3c04-41bc-8a0a-4ac3015baec2","2018-01-08 07:31:09 UTC","Vitalisers"
"875990","ae08d6af-38a7-4774-95df-c34b9713a3c9","2018-01-07 19:40:02 UTC","Explorers"
"878962","4f124fcc-2aeb-46c8-8e53-306c17531545","2018-01-07 22:52:50 UTC","Other"
"880055","975426c3-803b-487e-aafe-d7fbdb633d07","2018-01-08 02:13:20 UTC","Other"
"894731","0b8101b3-87b2-42bb-a070-43c88d7f3471","2018-01-08 18:32:21 UTC","Vitalisers"
"896724","14b89496-e8a1-458d-b411-60475d017abf","2018-01-08 21:09:02 UTC","Explorers"
"903875","e69b4c7b-e246-480c-bf7d-7afbc8b3f8db","2018-01-27 13:27:49 UTC","Fixers"
"911825","b08b5ca2-d876-48d3-a63b-86eef75acd90","2018-01-18 22:40:32 UTC","Advancers"
"914152","3a07bf32-d471-4f2a-b7fd-1a5653260e89","2018-01-13 19:11:14 UTC","Preparers"
"917759","a702e0db-5fb3-49a3-b5eb-7fd3604d70e9","2018-01-10 14:59:26 UTC","Flourishers"
"925931","9661a8f2-6942-41e9-bce7-b7272f30f718","2018-01-11 19:56:34 UTC","Explorers"
"926606","261dfa89-7cb1-4a7f-b29f-bf397535a5fe","2018-01-14 16:49:36 UTC","Explorers"
"929913","9b5f29b7-7497-408a-8683-5cfdf601cfc6","2018-01-12 07:43:30 UTC","Advancers"
"930595","8978a164-dacf-4e1a-b4a8-097dc153fdb2","2018-01-11 14:51:36 UTC","Advancers"
"931871","cd373a75-a164-4ea3-b3ce-0610a4fdb47d","2018-01-21 23:58:51 UTC","Explorers"
"932498","6e28b98c-89bb-4f90-a22b-a2dd5c70c013","2018-01-14 13:40:39 UTC","Advancers"
"933506","057833ec-44ed-474e-bc38-84e33e9988f5","2018-01-11 21:55:46 UTC","Preparers"
"940102","31830c03-7a41-428d-98ba-4e3ea2eb8298","2018-01-12 13:43:07 UTC","Vitalisers"
"951742","742e888d-3069-4ec0-854b-bcc4d6bfba56","2018-01-14 01:41:13 UTC","Vitalisers"
"958065","50f3b52f-09a2-411f-8732-9a8c2afdd071","2018-01-14 21:35:46 UTC","Explorers"
"958223","58137fe7-4baf-458d-a238-61f2bbd31cbd","2018-01-14 22:54:36 UTC","Advancers"
"669320","a40cf98a-3c58-42f4-b354-010dc2f0d585","2017-12-15 22:35:55 UTC","Vitalisers"
"670746","f91b7ed8-6f24-4640-93c9-432ecaaf7a74","2018-01-18 01:48:49 UTC","Fixers"
"672403","971ce4dd-79a1-4cc8-8ede-aa640377d126","2017-12-17 08:24:37 UTC","Fixers"
"672612","1c092421-43b6-4040-86b4-9960fcb3d19e","2017-12-21 11:09:20 UTC","Vitalisers"
"673307","532b41f3-e1ca-4f37-b420-41402eb166bb","2017-12-18 01:48:17 UTC","Vitalisers"
"675375","bcc716a0-dede-4553-bc3b-22066ca29e85","2018-01-09 11:35:31 UTC","Vitalisers"
"679519","ad41088f-4e2e-40b8-ba10-0d659a0c1245","2017-12-17 13:52:24 UTC","Advancers"
"686101","40207781-50bb-4d85-8367-83c3dd043d4b","2018-01-09 08:34:06 UTC","Explorers"
"692320","295a7c98-e77e-44d5-b475-0eafdddb24f0","2017-12-18 17:35:53 UTC","Other"
"697578","1a818bcb-d057-4cfa-93e2-4055c36dd947","2018-01-23 12:22:10 UTC","Fixers"
"702414","cb1bdfee-8d60-4afb-bdc6-72bf40f368ce","2017-12-19 12:33:22 UTC","Advancers"
"704653","701b85b9-1b29-451a-a118-fb94cb799321","2017-12-21 16:09:34 UTC","Fixers"
"717540","4e7ac399-d259-4120-9ef1-c6943cf88e04","2017-12-21 11:22:48 UTC","Advancers"
"725780","40ee36c0-5622-4dd9-89f6-a10a1a1012d1","2018-02-06 17:33:03 UTC","Hobbyists"
"728897","3f7ae718-00b1-47cd-87da-b20a64c1969f","2017-12-24 02:51:06 UTC","Preparers"
"735621","fc383178-51e6-4c46-8064-d9c97f37d476","2017-12-31 17:13:10 UTC","Advancers"
"760357","0078ca73-0635-4354-af22-cc4b935dbeea","2017-12-27 21:47:21 UTC","Hobbyists"
"765464","5605b656-490b-4556-8339-7ce8942c86d0","2017-12-28 13:07:27 UTC","Explorers"
"768159","274b074d-31e6-4238-87ff-c16a9ebcbe63","2017-12-28 20:02:35 UTC","Explorers"
"788915","7de4fb9f-ae9d-4f23-aadc-6473d7c01975","2018-01-02 04:40:48 UTC","Preparers"
"798359","662f803a-add6-4413-ad70-4acc85d7a8a4","2018-01-08 23:12:55 UTC","Advancers"
"800990","94788a8f-2a28-4e31-9cbd-7466bc840848","2018-01-07 21:36:36 UTC","Vitalisers"
"816992","6cfaa598-e213-4bef-8f6e-457e72fa0265","2018-01-21 00:43:38 UTC","Flourishers"
"832214","6af2c166-0ed3-4ec5-bd5e-33906c54086d","2018-01-03 23:23:15 UTC","Fixers"
"833983","1851c1c6-7715-4ca0-a270-213db3a58159","2018-01-04 19:26:38 UTC","Advancers"
"854042","ae08d6af-38a7-4774-95df-c34b9713a3c9","2018-01-05 12:08:26 UTC","Explorers"
"896851","b58e2472-4989-49cd-b7fc-1c75aaa99e65","2018-03-08 16:39:03 UTC","Advancers"
"953912","0e183fd6-d219-4a29-ad0a-00c39a6b7ce3","2018-01-14 12:14:58 UTC","Explorers"
"958067","7d5069f5-ded5-46ba-bcc1-3c1129eee248","2018-01-14 21:49:29 UTC","Vitalisers"
"973369","5da672ef-62e7-42ec-a4be-78e6cbd50465","2018-01-15 20:55:37 UTC","Advancers"
"984362","ff764847-41f9-434f-9ac4-c79246e787f2","2018-01-16 16:42:20 UTC","Vitalisers"
"990679","b3741430-f5c5-4025-83cc-241ba9dab752","2018-01-17 09:39:17 UTC","Fixers"
"1000991","ab49e85d-dea8-40f2-a0cf-4cc943a8d59e","2018-01-18 10:23:50 UTC","Fixers"
"1016098","d013dfa9-b3b3-4377-a524-e2edce528e6a","2018-01-19 15:23:15 UTC","Explorers"
"1021170","b5cf32df-4d0a-4903-a28b-8fe94d7aac42","2018-01-20 09:36:46 UTC","Fixers"
"1022470","1410043b-4e13-48bc-ac37-d6cdca0eb234","2018-02-14 10:48:58 UTC","Advancers"
"1025687","74dc8862-8271-4701-bd03-fad3ccea8452","2018-01-20 21:18:37 UTC","Explorers"
"1037296","1319795f-71fe-4b22-9e18-25465276fbe1","2018-01-22 17:43:22 UTC","Vitalisers"
"1037801","485e35c0-717e-43f7-91bd-5ba0b0e325fb","2018-01-22 11:07:46 UTC","Advancers"
"1040194","d597a69a-15c9-4438-a9cf-1d7360db5aed","2018-01-22 14:08:41 UTC","Preparers"
"1045852","fc628842-cedb-4a4b-91dd-2063d7ea5cc0","2018-01-22 23:50:45 UTC","Fixers"
"1045855","42b5a416-a42a-4929-aac3-6c551cacaf15","2018-01-22 23:49:58 UTC","Flourishers"
"1050088","c87b2ef6-a66e-4d8a-82a5-57821897fa32","2018-01-23 12:21:40 UTC","Preparers"
"1063541","fb2b6f35-50f0-4a2a-b67d-e6a22353d051","2018-01-24 06:27:41 UTC","Explorers"
"1076868","79c87dd5-ac5b-4545-aa9e-92373c78e454","2018-02-04 18:01:56 UTC","Advancers"
"1086988","9c903415-b6dc-4dad-9086-194f4e6d40fa","2018-01-25 19:32:22 UTC","Explorers"
"1089783","d529b68b-39c7-4284-a527-ab9995ee61a4","2018-01-26 01:13:40 UTC","Preparers"
"1091418","9d8787a9-e4c9-4326-bef4-b1a09cc4c7e8","2018-02-06 06:52:10 UTC","Explorers"
"1096205","02985f63-5f87-4c9b-8207-268daf7fee13","2018-01-27 08:00:18 UTC","Explorers"
"1104910","b3c5c089-6381-47d8-86f3-c2ae820b38e9","2018-02-05 19:39:23 UTC","Fixers"
"1114471","d416c199-cf68-4c94-9ad2-23742bbd282d","2018-01-31 15:00:15 UTC","Hobbyists"
"1115367","c139e6a1-f66f-4870-a720-db8363562560","2018-01-28 16:56:29 UTC","Vitalisers"
"1116036","60c55c0b-ed02-4411-a78d-2f35956eac17","2018-02-14 17:14:57 UTC","Vitalisers"
"1122897","de0ddcf6-c484-4304-bff3-883ee7a27e29","2018-01-29 08:18:36 UTC","Vitalisers"
"1123405","36a7c379-3713-4e7d-b2c7-159544927baa","2018-01-29 09:19:23 UTC","Flourishers"
"1124029","cc1f5bc2-294b-4a4a-b12d-f6b2f0f1c9dd","2018-01-29 10:13:39 UTC","Explorers"
"1129133","ebf808c2-1608-46aa-8462-fbdd12f5a555","2018-01-29 14:02:32 UTC","Advancers"
"1133422","7194fd67-3c5d-4d05-877c-0bbd0aced6dd","2018-01-29 16:45:23 UTC","Preparers"
"1146215","f61b2980-4dad-4b2b-bacb-9763dc9915d0","2018-01-31 13:05:18 UTC","Explorers"
"1147607","e13e6464-b079-4700-81cd-8e3a2464b4b5","2018-01-31 06:04:30 UTC","Preparers"
"1147949","1407c701-0ef7-4fb6-9a3c-59b3f1cf0d09","2018-01-30 15:33:26 UTC","Explorers"
"1158112","8006ac94-1bf7-49bb-ba9c-4ffb9374502a","2018-02-01 13:06:16 UTC","Vitalisers"
"1161866","dd86d287-1ba9-41f7-878c-cbc3cb58231f","2018-01-31 13:41:32 UTC","Explorers"
"1166526","5058f55c-c926-4fef-8054-7e4cc1bc083f","2018-02-05 09:26:29 UTC","Advancers"
"1171937","f45b6f87-9c5a-44d0-87e8-6978c6ec5928","2018-02-01 10:52:29 UTC","Advancers"
